2002;Chicago;1;167440667;1170913;143;2002-12-27 00:00:00
2002;Gangs of New York;0;77726642;571519;136;2002-12-20 00:00:00
2002;The Lord of the Rings: The Two Towers;0;339785181;1375648;247;2002-12-18 00:00:00
2002;Road to Perdition;0;104117482;929620;112;2002-07-12 00:00:00
2002;Spider-Man;0;403706375;3738021;108;2002-05-03 00:00:00
2002;The Lord of the Rings: The Two Towers;1;339785181;1375648;247;2002-12-18 00:00:00
2002;Minority Report;0;132024714;992667;133;2002-06-21 00:00:00
2002;Road to Perdition;0;104117482;929620;112;2002-07-12 00:00:00
2002;The Lord of the Rings: The Two Towers;1;339785181;1375648;247;2002-12-18 00:00:00
2002;Spider-Man;0;403706375;3738021;108;2002-05-03 00:00:00
2002;Star Wars Episode II Attack of the Clones;0;403706375;3738021;108;2002-05-03 00:00:00
2002;About a Boy;0;40683240;645765;63;2002-05-17 00:00:00
2002;Chicago;0;167440667;1170913;143;2002-12-27 00:00:00
2002;The Hours;0;41608003;283047;147;2002-12-27 00:00:00
2002;The Pianist;1;32198948;226753;142;2002-12-25 00:00:00
2002;Far from Heaven;0;32198948;226753;142;2002-12-25 00:00:00
2002;Gangs of New York;0;77726642;571519;136;2002-12-20 00:00:00
2002;My Big Fat Greek Wedding;0;240840576;781949;308;2002-04-19 00:00:00
2002;Talk to Her;1;9198380;56087;164;2002-11-22 00:00:00
2002;Y Tu Mamá También;0;9198380;56087;164;2002-11-22 00:00:00
2003;Pirates of the Caribbean: The Curse of the Black Pearl;0;302977271;2367009;128;2003-07-09 00:00:00
2003;House of Sand and Fog;0;13024825;124045;105;2003-12-19 00:00:00
2003;Cold Mountain;0;94688000;1154731;82;2003-12-25 00:00:00
2003;Lost in Translation;0;43217012;263518;164;2003-09-12 00:00:00
2003;Mystic River;1;90135191;393603;229;2003-10-08 00:00:00
2003;The Cooler;0;3751701;68212;55;2003-11-26 00:00:00
2003;21 Grams;0;10934562;182242;60;2003-11-21 00:00:00
2003;In America;0;15518515;91285;170;2003-11-26 00:00:00
2003;Mystic River;1;90135191;393603;229;2003-10-08 00:00:00
2003;The Last Samurai;0;111127263;881962;126;2003-12-05 00:00:00
2003;Whale Rider;0;20772796;121478;171;2003-06-06 00:00:00
2003;Something's Gotta Give;0;124590960;1153620;108;2003-12-12 00:00:00
2003;In America;0;15518515;91285;170;2003-11-26 00:00:00
2000;Before Night Falls;0;;;;2000-12-22 00:00:00
2000;Gladiator;1;;;;2000-05-05 00:00:00
2000;Cast Away;0;;;;2000-12-22 00:00:00
2000;Pollock;0;;;;2000-12-15 00:00:00
2000;Quills;0;;;;2000-11-24 00:00:00
2000;The Contender;0;;;;2000-10-13 00:00:00
2000;Shadow of the Vampire;0;;;;2000-12-29 00:00:00
2000;Traffic;1;;;;2000-12-27 00:00:00
2000;Erin Brockovich;0;;;;2000-03-17 00:00:00
2000;Gladiator;0;;;;2000-05-05 00:00:00
2000;The Contender;0;;;;2000-10-13 00:00:00
2000;Chocolat;0;;;;2000-12-15 00:00:00
2000;Requiem for a Dream;0;;;;2000-10-06 00:00:00
2000;You Can Count on Me;0;;;;2000-11-10 00:00:00
2000;Erin Brockovich;1;;;;2000-03-17 00:00:00
2000;Chocolat;0;;;;2000-12-15 00:00:00
2000;Pollock;1;;;;2000-12-15 00:00:00
2000;Almost Famous;0;;;;2000-09-15 00:00:00
2000;Almost Famous;0;;;;2000-09-15 00:00:00
2000;Billy Elliot;0;;;;2000-10-13 00:00:00
2000;Crouching Tiger, Hidden Dragon;1;;;;2000-12-08 00:00:00
2000;Dr. Seuss' How the Grinch Stole Christmas;0;;;;2000-12-08 00:00:00
2000;Gladiator;0;;;;2000-05-05 00:00:00
2000;Quills;0;;;;2000-11-24 00:00:00
2000;Vatel;0;;;;2000-12-25 00:00:00
2000;Crouching Tiger, Hidden Dragon;1;;;;2000-12-08 00:00:00
2000;Gladiator;0;;;;2000-05-05 00:00:00
2000;Malèna;0;;;;2000-05-05 00:00:00
2000;O Brother, Where Art Thou?;0;;;;2000-12-22 00:00:00
2000;The Patriot;0;;;;2000-06-28 00:00:00
2000;Crouching Tiger, Hidden Dragon;0;;;;2000-12-08 00:00:00
2000;Dr. Seuss' How the Grinch Stole Christmas;0;;;;2000-12-08 00:00:00
2000;Gladiator;1;;;;2000-05-05 00:00:00
2000;102 Dalmatians;0;;;;2000-11-22 00:00:00
2000;Quills;0;;;;2000-11-24 00:00:00
2000;Billy Elliot;0;;;;2000-10-13 00:00:00
2000;Crouching Tiger, Hidden Dragon;0;;;;2000-12-08 00:00:00
2000;Erin Brockovich;0;;;;2000-03-17 00:00:00
2000;Gladiator;0;;;;2000-05-05 00:00:00
2000;Traffic;1;;;;2000-12-27 00:00:00
2000;Almost Famous;0;;;;2000-09-15 00:00:00
2000;Crouching Tiger, Hidden Dragon;0;;;;2000-12-08 00:00:00
2000;Gladiator;0;;;;2000-05-05 00:00:00
2000;Traffic;1;;;;2000-12-27 00:00:00
2000;Wonder Boys;0;;;;2000-02-23 00:00:00
